Values,Temperature,Dew_Point,Humidity,Wind_Bearing,Wind_Speed
12350.768529661018,23.7,19.6,78.0,76.0,3.2
12241.180453781511,25.5,20.1,72.0,74.0,2.1
11796.908724576271,26.9,19.3,63.0,67.0,1.8
10683.876398305085,27.7,18.7,58.0,85.0,2.6
9665.153550847457,27.7,19.5,61.0,123.0,3.0
10554.725,27.7,19.5,61.0,124.0,3.3
10550.148309322034,27.6,20.2,64.0,102.0,3.0
9780.586276271188,27.9,19.7,61.0,62.0,4.3
8897.11545338983,27.8,20.4,64.0,147.0,3.2
8328.274733050848,27.4,20.3,65.0,143.0,2.4
8387.781362711865,26.8,19.4,64.0,140.0,2.1
8920.878683898305,26.2,17.5,59.0,141.0,1.6
8526.084670338983,25.5,15.8,55.0,127.0,1.3
7352.406597457627,24.8,15.2,55.0,173.0,0.3
6498.0890512820515,24.1,16.1,61.0,32.0,2.1
5344.864926890757,23.5,17.2,68.0,339.0,0.7
4269.2893838983055,22.7,15.8,65.0,301.0,0.7
3570.057521551724,22.0,12.8,56.0,296.0,1.1
3723.908897368421,21.8,11.4,52.0,216.0,1.1
4074.1549300884953,21.7,18.9,84.0,186.0,1.3
4527.356355555556,21.6,14.0,62.0,358.0,1.0
5232.749686440678,20.9,15.0,69.0,352.0,1.3
7902.271936440678,20.7,15.9,74.0,30.0,1.6
10335.955834745762,21.3,15.8,71.0,27.0,1.5
12163.466919491526,23.8,18.2,71.0,50.0,1.1
12550.031117647059,26.3,19.2,65.0,62.0,1.1
11239.136241525424,27.1,20.0,65.0,118.0,2.0
10356.32490677966,27.3,18.8,60.0,133.0,3.5
9998.050540677967,27.8,19.3,60.0,139.0,3.3
9972.046809322035,28.5,19.7,59.0,83.0,4.1
9525.874466101694,27.4,18.7,59.0,128.0,4.8
9030.668415254237,27.1,18.9,61.0,111.0,3.2
7937.77736101695,27.3,18.8,60.0,112.0,3.5
7676.006357627119,27.1,19.7,64.0,86.0,3.0
8126.073616949153,26.3,20.4,70.0,77.0,3.5
8479.882931355933,24.8,20.5,77.0,121.0,2.8
8622.819429661016,24.1,20.5,80.0,77.0,2.8
7369.294653389831,23.8,20.3,81.0,122.0,1.8
6128.805611965811,23.5,20.3,82.0,69.0,2.0
4964.031868907563,23.1,20.3,84.0,63.0,1.5
3808.7497822033897,23.0,20.3,85.0,73.0,1.3
3430.206424347826,22.7,20.3,86.0,64.0,1.1
4057.0797862068966,22.8,20.0,84.0,77.0,2.0
4859.237608928571,22.6,19.6,83.0,64.0,1.7
4408.437441880342,21.9,19.3,85.0,11.0,1.1
5556.245694915254,21.6,18.8,84.0,19.0,0.9
9888.381775423728,21.2,18.5,85.0,352.0,1.1
10957.842262711865,22.2,18.8,81.0,354.0,1.1
11481.433016949151,24.9,18.8,69.0,71.0,2.3
11760.17969327731,26.4,18.5,62.0,83.0,2.9
11545.445466101695,26.9,18.2,59.0,72.0,3.1
10379.325622881357,27.4,18.4,58.0,109.0,3.0
9745.227750847458,27.8,20.1,63.0,134.0,3.3
10113.745483898305,26.6,19.7,66.0,115.0,3.1
9903.192394067795,27.5,20.3,65.0,145.0,4.6
9140.12277542373,27.0,19.6,64.0,134.0,3.6
8122.181633898304,26.9,19.3,63.0,143.0,3.0
8435.234866949153,26.5,19.3,65.0,130.0,2.8
8453.200047457627,25.9,19.6,68.0,144.0,2.8
8341.177093220338,25.0,19.8,73.0,117.0,2.2
8614.475788135593,24.4,19.9,76.0,115.0,1.8
7541.241537288135,23.7,19.6,78.0,119.0,0.9
6507.724608547009,23.3,20.3,83.0,109.0,1.0
5234.266908474577,23.2,20.1,83.0,114.0,1.1
4762.70168907563,23.1,19.8,82.0,61.0,1.5
3724.6753606837606,22.7,19.6,83.0,13.0,1.5
3772.0497902654865,22.2,18.8,81.0,18.0,0.9
4379.164398245614,21.5,18.3,82.0,344.0,1.0
4321.288455084746,21.2,18.2,83.0,349.0,1.2
6178.034381355932,20.1,17.1,83.0,349.0,1.4
9475.53243559322,19.5,16.3,82.0,319.0,0.5
11155.855402542373,20.4,16.4,78.0,12.0,0.9
11467.635050847457,23.6,16.1,63.0,34.0,1.3
11653.00230672269,25.8,18.5,64.0,87.0,2.1
11788.894881355931,26.6,19.2,64.0,126.0,1.9
10153.7755720339,27.1,20.0,65.0,140.0,2.7
9382.353426271187,27.3,19.3,62.0,146.0,3.2
10260.970970338984,27.7,19.0,59.0,126.0,2.4
10175.386706779662,27.9,19.7,61.0,150.0,3.2
9765.719916949152,27.9,19.4,60.0,140.0,2.8
9051.85086864407,28.3,19.8,60.0,148.0,2.8
9184.176849152542,28.0,19.5,60.0,143.0,1.9
8884.080877966102,27.9,19.7,61.0,130.0,2.3
9169.89227118644,26.1,19.5,67.0,149.0,2.3
9593.289245762713,24.6,19.8,75.0,136.0,1.9
8425.508483898306,24.0,20.3,80.0,188.0,1.2
6485.61441965812,23.5,19.8,80.0,199.0,0.2
5306.526006722689,23.1,20.1,83.0,276.0,0.1
4662.882594067797,22.8,20.1,85.0,264.0,1.1
3682.732121551724,22.3,19.6,85.0,264.0,0.6
3743.8916137931033,22.0,19.7,87.0,226.0,1.0
4858.344994642857,21.1,18.5,85.0,302.0,1.0
4542.365694871795,20.6,18.0,85.0,253.0,1.0
5535.211431355932,20.1,18.4,90.0,285.0,0.7
9046.59287118644,19.7,17.5,87.0,253.0,0.1
11264.584016949153,20.7,17.7,83.0,358.0,0.8
12539.750199152542,24.2,19.5,75.0,233.0,1.0
12730.666647058824,25.7,20.3,72.0,196.0,1.7
12621.790754237287,27.2,20.5,67.0,160.0,2.2
11552.336817796611,27.3,20.4,66.0,142.0,2.8
10889.23411440678,27.5,20.1,64.0,144.0,2.6
11329.440699152541,27.6,20.2,64.0,131.0,2.8
10876.728372881356,27.6,20.4,65.0,140.0,3.2
10504.283144067796,27.7,20.5,65.0,136.0,3.0
10049.91193220339,27.5,20.8,67.0,120.0,2.8
8542.146697457627,27.4,21.0,68.0,136.0,2.7
8630.701857627118,26.9,21.0,70.0,135.0,2.6
8531.348016101696,26.2,21.0,73.0,179.0,2.1
8982.442712711865,24.7,21.0,80.0,135.0,2.2
7585.354201694915,24.1,21.3,84.0,128.0,1.3
7426.098390598291,23.8,21.1,85.0,176.0,1.1
6137.286728571428,23.6,21.5,88.0,198.0,2.0
4966.653505932203,23.1,21.2,89.0,223.0,1.3
4078.380663247863,22.9,21.2,90.0,217.0,1.1
3590.1678643478263,22.5,20.9,91.0,267.0,0.6
3274.9269196581195,22.3,20.7,91.0,276.0,0.6
3184.848354310345,22.0,20.8,93.0,290.0,1.0
3705.102818644068,21.5,20.3,93.0,289.0,0.7
5785.718184745763,20.9,20.3,96.0,306.0,0.7
9561.629384745764,21.4,20.7,96.0,26.0,0.6
12461.240042372881,24.3,20.6,80.0,101.0,0.4
13771.379756302522,26.7,20.8,70.0,143.0,1.3
13482.918194915255,27.6,20.9,67.0,107.0,1.5
11971.840673728815,28.0,21.1,66.0,147.0,2.7
11405.102254237288,28.4,21.7,67.0,142.0,2.6
10418.411245762712,28.7,21.4,65.0,129.0,2.8
10093.84945338983,29.0,21.0,62.0,139.0,2.3
9138.024937288135,29.9,21.3,60.0,141.0,2.6
8545.862916101694,31.0,17.7,45.0,134.0,2.6
8901.84375677966,31.6,19.6,49.0,140.0,1.4
9380.44512118644,31.5,19.8,50.0,109.0,1.8
9554.357225423728,27.8,21.3,68.0,80.0,2.6
9709.349079661017,26.7,20.8,70.0,139.0,1.5
8969.718774576271,25.6,21.1,76.0,149.0,0.9
8357.810207692308,25.0,21.5,81.0,133.0,0.8
7143.324555462185,24.5,21.8,85.0,137.0,1.3
6249.217862711864,24.1,22.0,88.0,125.0,0.7
5285.465993162393,23.8,21.9,89.0,300.0,0.5
4689.7898301724135,23.2,21.4,90.0,318.0,0.6
4444.123082727273,22.7,21.3,92.0,336.0,0.9
3843.715028448276,22.2,21.0,93.0,342.0,0.9
3991.3131094017094,21.9,20.9,94.0,27.0,1.4
5401.752331355932,22.2,21.2,94.0,58.0,1.1
7746.858301694915,22.7,21.3,92.0,105.0,0.7
10616.618165254238,24.3,21.4,84.0,360.0,1.0
12399.696113445378,27.3,21.8,72.0,144.0,2.4
12313.67270338983,28.0,22.0,70.0,135.0,1.5
11502.492169491525,28.8,21.6,65.0,122.0,2.8
10677.315042372882,28.9,22.1,67.0,132.0,3.0
10064.114576923077,28.4,21.7,67.0,145.0,2.5
9457.737618644069,29.0,22.5,68.0,138.0,3.5
8796.059222881355,29.8,21.4,61.0,151.0,2.1
8341.205432203391,30.3,21.1,58.0,130.0,2.5
9693.504033898305,31.7,19.3,48.0,145.0,2.4
10193.250114406781,31.5,18.2,45.0,156.0,1.3
10697.481898305085,31.5,14.6,36.0,238.0,1.5
12066.524940677966,29.7,18.5,51.0,129.0,1.3
10301.99390677966,27.9,20.9,66.0,147.0,1.9
8888.277356410257,26.3,22.7,81.0,148.0,1.1
6510.939615966387,25.7,22.2,81.0,225.0,0.4
6061.848032203389,25.2,22.7,86.0,137.0,1.1
5153.130494017094,24.6,22.7,89.0,142.0,0.9
5361.7153576271185,24.2,22.4,90.0,232.0,0.5
6478.229936842105,23.7,22.0,90.0,36.0,1.8
5808.833987826087,23.9,22.1,90.0,61.0,1.5
7069.466176271186,23.6,21.7,89.0,6.0,1.5
9792.049150847457,23.0,21.3,90.0,344.0,1.0
12069.804305084746,23.5,21.2,87.0,27.0,1.5
13394.266523809525,24.6,21.7,84.0,72.0,1.2
14072.320336134455,27.1,22.3,75.0,91.0,1.7
13253.025313559321,28.6,22.1,68.0,168.0,1.8
10876.953398305084,29.1,21.6,64.0,173.0,2.6
9499.474580508475,29.6,22.1,64.0,184.0,2.9
10215.645694915254,29.7,21.9,63.0,176.0,3.2
9429.097429661017,29.9,22.6,65.0,159.0,3.0
8390.50808644068,29.9,22.6,65.0,168.0,2.9
7830.350606779661,29.8,22.5,65.0,183.0,3.2
7743.233499152542,28.9,22.6,69.0,132.0,3.1
8236.73033220339,28.9,22.1,67.0,183.0,2.2
8038.407755932203,27.5,22.2,73.0,127.0,1.8
9400.895799152544,26.4,22.0,77.0,177.0,1.9
8987.470736440677,25.5,21.4,78.0,192.0,1.9
7570.52868034188,25.2,21.9,82.0,222.0,1.4
6001.615563865546,24.8,21.7,83.0,227.0,1.4
5572.332759322035,24.4,21.9,86.0,214.0,1.2
4004.5534085470085,24.0,22.3,90.0,227.0,1.4
3814.850645689655,23.5,21.4,88.0,263.0,0.6
4384.6754394736845,23.2,21.3,89.0,280.0,0.4
4242.473472413793,22.9,21.0,89.0,34.0,1.2
5154.617291525424,22.0,19.9,88.0,19.0,1.4
8713.512543220339,21.8,20.1,90.0,341.0,0.8
10574.905873728814,22.8,20.7,88.0,329.0,0.8
11198.268042372882,27.4,21.4,70.0,168.0,0.6
11244.96087394958,31.8,17.3,42.0,293.0,0.9
10947.467305084745,35.4,13.0,26.0,308.0,3.2
9950.896305084745,37.0,13.1,24.0,276.0,2.4
8962.836527118645,38.4,11.4,20.0,251.0,2.4
9271.849816101694,36.2,17.4,33.0,146.0,3.4
9574.702427966102,34.3,19.1,41.0,152.0,4.0
8598.448447457627,34.2,17.9,38.0,179.0,4.0
8092.790816949153,33.6,18.2,40.0,160.0,2.8
7704.680686440678,31.5,20.1,51.0,117.0,2.1
8069.669147457627,31.6,17.5,43.0,116.0,2.0
8712.358833898305,31.4,19.1,48.0,98.0,1.9
8751.490068644069,28.5,21.5,66.0,150.0,1.9
8296.06888898305,27.2,21.7,72.0,126.0,1.2
7382.465419491525,26.0,22.1,79.0,142.0,1.2
6527.61678235294,25.5,22.0,81.0,26.0,1.4
5498.915763559322,25.0,22.3,85.0,51.0,1.1
3654.9730358974357,24.5,22.4,88.0,72.0,2.1
3053.0395871794876,24.6,21.7,84.0,152.0,1.4
3536.161195652174,24.4,21.7,85.0,253.0,0.7
2608.44042991453,24.1,21.6,86.0,309.0,1.7
3929.6666245762713,23.8,20.7,83.0,285.0,1.0
7645.716683050848,23.4,21.1,87.0,154.0,0.6
10094.243250000001,24.8,20.7,78.0,197.0,2.0
10244.71345338983,27.4,20.5,66.0,203.0,2.7
10825.850945378152,27.2,19.8,64.0,218.0,2.0
11188.226466101694,28.4,19.3,58.0,194.0,1.0
10825.875987288136,29.1,18.5,53.0,146.0,2.5
10153.857466101696,28.3,18.7,56.0,117.0,3.0
9752.799722881357,30.3,16.0,42.0,97.0,3.6
9835.239706779661,29.8,16.6,45.0,75.0,5.0
9023.118462711866,30.7,13.9,36.0,76.0,4.9
7676.788086440678,29.4,12.7,36.0,78.0,5.8
8432.95536779661,28.8,15.0,43.0,67.0,5.4
8944.884589830508,28.6,15.5,45.0,77.0,3.7
8556.67535,27.1,18.4,59.0,74.0,3.0
8965.125981355932,25.8,19.4,68.0,80.0,2.0
7705.08782118644,25.3,19.4,70.0,74.0,1.0
6876.232737606838,25.0,19.3,71.0,15.0,0.9
5225.322672268908,24.6,18.5,69.0,344.0,0.5
4161.77451440678,24.0,15.8,60.0,275.0,0.5
3242.343470434783,23.4,16.9,67.0,41.0,0.9
3117.7177713043475,23.2,15.3,61.0,26.0,1.6
3958.5400982905985,23.1,18.0,73.0,29.0,1.0
3495.7711224137934,23.5,21.2,87.0,74.0,1.8
4943.923556779661,23.2,19.3,79.0,339.0,0.6
8530.068492372882,22.4,18.2,77.0,302.0,1.1
10130.556766949152,23.0,18.1,74.0,288.0,1.1
10808.850940677967,26.2,19.6,67.0,292.0,1.4
11593.98919327731,28.5,17.7,52.0,149.0,1.5
10292.769677966102,28.6,18.4,54.0,75.0,3.0
10018.893059322034,28.7,16.9,49.0,91.0,3.4
9241.488044915255,28.9,15.4,44.0,82.0,4.7
9463.161373728813,28.5,12.8,38.0,74.0,6.6
9126.403972881357,28.7,14.1,41.0,70.0,5.7
8450.013780508474,28.2,14.0,42.0,76.0,5.9
7062.672061016949,28.5,14.7,43.0,72.0,5.1
7946.80321779661,27.9,18.3,56.0,72.0,4.6
8115.830323728814,27.3,19.3,62.0,90.0,3.6
8055.329181355933,25.9,20.0,70.0,73.0,3.7
8363.290381355931,24.9,20.4,76.0,69.0,3.5
8226.550490677966,24.5,21.0,81.0,82.0,3.0
6904.840736752137,24.4,20.9,81.0,61.0,2.7
5499.736182352941,24.0,20.3,80.0,52.0,1.4
5206.662515254237,23.6,20.3,82.0,5.0,1.3
4450.253764035087,23.1,19.8,82.0,23.0,1.6
3497.666663247863,22.7,19.1,80.0,28.0,1.9
4468.907009009009,22.3,18.3,78.0,29.0,1.7
3709.6705016949154,22.3,18.5,79.0,28.0,1.9
4722.246495762712,21.8,17.8,78.0,28.0,1.7
8012.053158474576,21.4,17.4,78.0,27.0,1.7
9550.128971186441,22.1,17.5,75.0,33.0,1.3
11181.406423728815,25.1,20.1,74.0,76.0,3.4
11483.418079831932,25.9,20.0,70.0,74.0,4.5
11170.749542372881,26.3,19.7,67.0,81.0,4.3
10013.002110169493,27.3,19.6,63.0,79.0,4.3
9426.387827966102,27.5,19.3,61.0,89.0,4.0
9636.662025423728,27.8,18.5,57.0,81.0,3.6
10201.482627118643,28.3,18.4,55.0,79.0,4.1
9895.260092372882,28.9,17.5,50.0,73.0,3.8
8666.529872649573,27.9,17.5,53.0,75.0,4.8
8414.892734745763,27.2,18.2,58.0,77.0,5.0
8261.612416101694,26.7,17.5,57.0,75.0,4.0
8798.880688135592,25.6,18.8,66.0,79.0,2.9
8711.38616779661,24.7,19.1,71.0,74.0,3.2
7013.3428542372885,24.0,18.4,71.0,62.0,2.4
6377.274501709402,23.7,19.0,75.0,49.0,1.6
5246.8534,23.1,18.4,75.0,8.0,0.6
4270.922891525424,22.6,17.9,75.0,352.0,1.2
3112.704153846154,22.0,17.0,73.0,359.0,1.6
2711.94475,21.4,15.0,67.0,356.0,1.4
2488.9257622807017,20.8,12.5,59.0,3.0,1.3
2485.671975213675,20.0,12.0,60.0,348.0,1.4
2832.5253863247863,19.5,11.2,59.0,315.0,0.8
4953.3468618644065,19.1,10.6,58.0,333.0,1.2
8307.631944915254,20.0,9.8,52.0,308.0,0.9
10732.409419491525,24.3,10.2,41.0,18.0,0.6
12214.325168067227,27.4,14.7,46.0,109.0,1.7
11953.841508474576,28.9,13.6,39.0,74.0,1.4
11400.123190677965,29.9,13.7,37.0,108.0,1.6
10930.00504237288,30.6,17.0,44.0,124.0,2.6
10215.210741525423,30.4,15.7,41.0,149.0,3.3
9977.992131355933,30.5,16.5,43.0,142.0,3.1
8923.538133898306,30.0,17.1,46.0,135.0,2.8
8498.528937288136,30.0,18.5,50.0,149.0,2.8
8756.6381,29.6,19.3,54.0,149.0,2.5
8858.576780508474,28.8,20.3,60.0,148.0,2.4
8457.052523728813,27.5,20.1,64.0,155.0,2.1
7958.650383050847,26.4,20.7,71.0,136.0,1.2
6959.792838983051,25.5,20.3,73.0,90.0,1.1
6144.745777777778,24.7,21.0,80.0,112.0,1.3
5197.783312605043,24.4,21.3,83.0,159.0,1.2
4356.581674576271,24.0,21.5,86.0,241.0,0.5
2899.113563559322,23.8,21.5,87.0,273.0,0.8
2460.660237719298,23.3,21.4,89.0,279.0,1.0
2369.7478469565217,23.1,21.0,88.0,194.0,1.6
2103.9910023893804,22.5,20.1,86.0,318.0,1.5
2543.6491966101694,21.7,16.6,73.0,341.0,1.0
3707.031940677966,21.7,13.6,60.0,19.0,1.8
6428.89615,22.0,16.5,71.0,25.0,2.2
9435.361475423728,24.9,21.0,79.0,106.0,2.1
11299.560117647059,26.4,21.4,74.0,79.0,3.1
11044.311733050848,27.8,21.3,68.0,79.0,2.9
10250.27788888889,27.9,21.9,70.0,151.0,3.2
9469.543437288135,28.6,21.4,65.0,100.0,2.1
8713.578187288136,29.7,18.8,52.0,98.0,2.9
7980.466384745762,30.3,20.0,54.0,96.0,2.6
7246.758458474576,30.1,20.7,57.0,132.0,2.3
6778.316908474577,29.4,21.6,63.0,151.0,2.6
7742.657806779662,28.5,21.5,66.0,136.0,2.2
8387.343144067798,27.6,21.9,71.0,145.0,1.7
8501.65706101695,26.6,21.8,75.0,141.0,1.8
8060.226078813559,25.9,22.2,80.0,128.0,1.8
6708.904311864407,25.3,21.8,81.0,165.0,1.1
5608.831922222223,25.2,21.9,82.0,201.0,0.9
5170.597630252101,24.9,22.0,84.0,230.0,1.4
4597.457027118644,24.6,22.3,87.0,226.0,1.2
3571.8686444444447,24.4,22.1,87.0,222.0,1.4
3658.2092846153846,24.3,22.2,88.0,234.0,1.0
5295.205999145299,24.6,21.7,84.0,200.0,3.9
5377.780737606838,24.6,21.1,81.0,195.0,1.4
6415.878797457627,24.3,21.1,82.0,274.0,0.7
9275.486260169491,24.3,21.6,85.0,262.0,0.9
12420.606224576271,24.6,21.7,84.0,267.0,0.9
13048.600550847457,25.9,21.6,77.0,273.0,0.6
11789.673516806723,28.3,21.3,66.0,174.0,0.9
11549.051372881355,31.6,22.0,57.0,173.0,2.3
10817.067644067798,31.3,23.2,62.0,126.0,2.3
10685.162702542373,32.6,23.0,57.0,139.0,3.3
10040.516618644067,32.8,23.2,57.0,134.0,3.1
9799.730406779661,33.4,22.5,53.0,128.0,2.9
8631.50227118644,34.4,21.1,46.0,139.0,2.8
7564.430005084746,34.3,20.7,45.0,130.0,2.9
8500.863474576272,33.5,21.0,48.0,150.0,2.7
8110.9372161016945,31.9,22.6,58.0,131.0,2.0
8537.735227118645,35.5,0.4,11.0,272.0,3.2
8134.379991525424,35.2,5.6,16.0,308.0,3.8
7137.850746610169,33.6,3.4,15.0,324.0,3.3
5712.6204777777775,32.8,0.9,13.0,318.0,5.2
4601.954762184874,30.7,14.7,38.0,85.0,2.0
3744.972264102564,28.2,16.5,49.0,25.0,4.1
3118.549460169492,26.9,16.8,54.0,358.0,2.0
3762.271449137931,26.2,16.5,55.0,59.0,1.7
3587.7494282051284,25.2,14.0,50.0,58.0,2.7
4020.995818803419,24.4,15.1,56.0,69.0,2.9
5558.745506837607,23.8,15.1,58.0,71.0,1.2
8213.334986440677,23.1,13.0,53.0,55.0,1.6
10012.503398305085,23.1,13.6,55.0,15.0,1.3
11010.483327966103,25.3,14.1,50.0,218.0,2.7
10931.288168067225,27.1,14.1,45.0,227.0,3.3
10990.248478813559,28.5,13.6,40.0,226.0,3.3
9638.917198305086,27.4,16.4,51.0,142.0,4.2
9634.079294067795,27.5,15.5,48.0,132.0,4.4
10280.896868644068,27.6,14.6,45.0,131.0,3.6
10509.361351694915,27.0,14.7,47.0,118.0,3.5
9554.644605932202,26.8,14.5,47.0,112.0,3.4
8999.544863559322,26.2,15.0,50.0,112.0,3.5
9065.76801101695,26.2,13.9,47.0,130.0,3.8
9038.303970338984,25.6,14.4,50.0,132.0,3.2
9446.33776440678,24.9,14.6,53.0,127.0,2.7
8613.206253389832,23.9,15.2,58.0,123.0,1.8
7167.947561864406,23.5,15.3,60.0,178.0,1.0
6299.323065811966,23.2,15.3,61.0,247.0,1.3
4524.887236134454,23.1,14.9,60.0,236.0,1.1
4295.676143103448,22.8,14.6,60.0,263.0,1.0
3718.1442822033896,22.6,14.1,59.0,253.0,0.6
3598.6769371681416,22.3,14.4,61.0,306.0,0.9
4090.590531034483,22.0,14.6,63.0,292.0,0.6
3995.0825564102565,21.4,14.5,65.0,314.0,0.5
4856.9124627118645,20.6,14.5,68.0,321.0,0.7
8014.687272881356,20.2,13.9,67.0,355.0,1.2
9848.162310169491,21.2,14.6,66.0,331.0,1.3
10978.349516949153,24.1,16.9,64.0,320.0,1.6
11730.097571428572,26.3,17.1,57.0,6.0,0.9
13128.776516949152,27.6,16.9,52.0,127.0,1.8
11065.67916101695,28.2,17.1,51.0,146.0,3.0
10078.18444915254,26.9,18.2,59.0,127.0,4.1
10212.15652118644,27.2,18.8,60.0,132.0,4.1
9827.64210423729,27.3,18.6,59.0,121.0,3.5
8859.089244915254,27.2,17.7,56.0,112.0,3.4
7881.007768644067,27.0,17.5,56.0,121.0,2.9
7739.4145127118645,27.1,16.0,51.0,143.0,3.4
8251.105295762713,26.5,16.1,53.0,135.0,2.6
8106.040388135593,25.1,16.6,59.0,129.0,2.2
8322.146083050848,24.2,17.2,65.0,99.0,1.7
7382.065473728813,23.8,17.1,66.0,108.0,1.3
6537.16496068376,23.9,17.1,66.0,96.0,1.3
6102.769947899159,23.5,17.2,68.0,74.0,1.5
5365.708160169492,22.9,17.1,70.0,356.0,0.9
4670.395823275862,22.2,16.9,72.0,27.0,1.3
4670.371837068966,21.4,15.7,70.0,64.0,1.9
5073.640167256637,21.2,15.1,68.0,31.0,1.8
4039.9652675213674,20.8,15.8,73.0,15.0,0.9
5603.829704237288,20.9,16.9,78.0,65.0,1.6
8755.406948305084,20.9,16.0,74.0,16.0,0.7
10247.958911016949,20.9,15.9,73.0,337.0,0.7
11185.726211864407,22.0,15.8,68.0,32.0,0.7
12000.063600840336,23.5,16.8,66.0,84.0,1.7
11406.000669491525,23.8,15.8,61.0,77.0,2.8
10037.419122881356,26.6,15.3,50.0,69.0,3.0
9700.194465254239,27.2,15.9,50.0,98.0,3.0
9746.169316101696,28.0,16.0,48.0,106.0,2.9
9277.043745762712,27.1,18.9,61.0,103.0,4.3
8771.394908474576,27.5,17.9,56.0,83.0,4.6
8124.557005084746,27.7,15.7,48.0,77.0,4.9
8107.017651282051,26.9,15.3,49.0,92.0,4.1
8128.424220338983,26.2,16.1,54.0,81.0,3.9
7892.886805084746,25.3,15.9,56.0,102.0,2.7
8203.799951694915,24.4,16.6,62.0,69.0,1.9
6882.160622881355,23.6,17.1,67.0,78.0,2.1
6044.047226495726,23.3,17.3,69.0,81.0,1.5
4632.616485714286,23.0,17.5,71.0,57.0,1.1
4145.469225423729,22.5,17.4,73.0,347.0,1.0
3486.998897435897,22.0,17.5,76.0,350.0,1.1
3635.9850833333335,21.3,16.7,75.0,288.0,0.8
4381.2514570175435,20.7,16.1,75.0,304.0,1.6
4719.904300840336,20.5,15.7,74.0,295.0,1.0
4884.31753220339,20.3,16.0,76.0,331.0,0.9
8008.7023347457625,19.9,15.8,77.0,350.0,0.9
10163.648656779662,20.8,15.5,72.0,350.0,1.4
11252.483716101695,24.4,16.4,61.0,11.0,1.2
11999.17687394958,26.7,17.5,57.0,160.0,1.2
12262.767114406779,27.4,18.2,57.0,137.0,2.4
10450.406377118643,28.3,18.4,55.0,160.0,2.7
11705.58643220339,28.4,18.8,56.0,186.0,3.1
11436.559902542373,28.9,19.0,55.0,171.0,2.7
10865.231627118643,28.6,19.0,56.0,152.0,3.5
10486.228230769231,28.0,19.0,58.0,133.0,3.1
9396.986233898304,28.2,19.1,58.0,145.0,3.2
9267.925729661018,27.7,19.5,61.0,140.0,2.8
8975.558512711865,27.6,19.6,62.0,152.0,1.8
8462.922707627118,26.2,19.3,66.0,155.0,2.2
7982.901475423729,25.3,19.0,68.0,190.0,1.8
6725.112738983051,24.7,19.3,72.0,193.0,2.3
6153.520265811966,24.2,18.6,71.0,219.0,1.2
5230.1783739495795,23.8,18.5,72.0,190.0,0.9
4273.491048305084,23.3,19.3,78.0,339.0,1.0
3111.672579661017,22.7,19.3,81.0,29.0,1.6
2691.7196654867257,22.2,18.8,81.0,23.0,1.2
2433.2258410714285,21.7,18.5,82.0,17.0,1.0
2428.3827956896553,21.0,17.4,80.0,291.0,0.8
2883.8007949152543,20.5,17.3,82.0,335.0,0.9
4538.329686440678,20.2,15.2,73.0,23.0,2.0
7572.646176271186,21.4,14.8,66.0,39.0,1.4
10591.484906779662,24.8,17.5,64.0,43.0,1.5
11832.831613445378,26.8,19.9,66.0,78.0,2.3
11668.639927966102,27.3,19.6,63.0,112.0,2.1
10865.791457627118,28.0,20.1,62.0,149.0,3.0
9884.584605932205,28.1,19.8,61.0,134.0,2.7
9738.329466101695,28.8,19.7,58.0,142.0,2.9
9066.766000847458,29.2,17.7,50.0,142.0,2.9
8080.181486440679,29.5,18.0,50.0,133.0,2.9
7521.248186440677,28.9,19.5,57.0,134.0,3.2
7869.597039830509,28.5,20.3,61.0,131.0,3.0
8412.273270338983,28.5,18.6,55.0,146.0,2.4
8754.093097457626,27.1,16.4,52.0,152.0,2.5
9546.018728813558,25.9,19.6,68.0,145.0,1.5
8820.693133898305,24.9,20.4,76.0,70.0,1.7
8603.836611111112,24.4,20.7,80.0,50.0,1.6
7226.688805042017,23.9,20.7,82.0,27.0,1.9
6362.879859322034,23.7,19.8,79.0,24.0,1.3
5140.590676923077,23.1,18.8,77.0,35.0,1.4
3847.2366042735043,22.4,17.3,73.0,319.0,0.5
3646.009725862069,21.6,14.2,63.0,303.0,0.8
3626.5400076923074,21.1,13.6,62.0,288.0,0.8
3893.2940537815125,20.5,12.4,60.0,286.0,0.7
5082.600873728814,19.8,12.5,63.0,348.0,0.5
7631.4969338983055,21.0,13.9,64.0,349.0,1.0
10684.503902542374,24.8,17.1,62.0,15.0,1.0
11708.007088235294,27.2,17.9,57.0,56.0,0.9
12570.760029661018,28.6,20.1,60.0,206.0,1.8
11390.588063559322,29.8,18.2,50.0,193.0,2.2
11206.960008474576,29.4,19.4,55.0,143.0,3.3
11331.81508898305,29.6,19.0,53.0,141.0,3.2
10819.025533898306,29.8,20.7,58.0,182.0,3.7
9782.839848305084,29.6,20.7,59.0,163.0,3.1
9215.690579661015,28.8,21.3,64.0,135.0,2.9
10327.597347457628,28.1,19.3,59.0,134.0,2.5
10626.19359322034,27.7,20.5,65.0,144.0,2.4
11472.547148305084,26.5,21.3,73.0,176.0,2.3
11701.033008474576,25.7,20.9,75.0,144.0,1.5
11101.274050847458,24.9,21.0,79.0,127.0,1.5
9631.187440170941,24.5,21.8,85.0,69.0,1.5
8487.503649152542,24.3,21.6,85.0,133.0,0.9
7820.1201864406785,24.0,21.7,87.0,81.0,1.2
